Customer ID,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Age Group,Spending Tier,Rating Category,Loyalty Level,Gender,Item Purchased,Category,Location,Location Code,Size,Color,Season,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Payment Method,Frequency of Purchases
2183,42,99,2.7,26,38-42,95-100,2.5-2.9,26-30,Male,Blouse,Clothing,New Mexico,NM,M,Maroon,Winter,No,Store Pickup,No,No,Venmo,Bi-Weekly
2184,30,37,4.7,2,28-32,35-39,4.5-5.0,1-5,Male,Shorts,Clothing,Kansas,KS,M,Maroon,Spring,No,Store Pickup,No,No,Cash,Monthly
2185,38,34,3.2,16,38-42,30-34,3.0-3.4,16-20,Male,Shoes,Footwear,Nevada,NV,S,Gold,Spring,No,Free Shipping,No,No,PayPal,Every 3 Months
2186,40,32,2.5,50,38-42,30-34,2.5-2.9,46-50,Male,Shorts,Clothing,North Carolina,NC,M,Violet,Winter,No,Express,No,No,Debit Card,Every 3 Months
2187,55,23,4.3,6,53-57,20-24,4.0-4.4,6-10,Male,Sandals,Footwear,New Mexico,NM,XL,Teal,Winter,No,Next Day Air,No,No,PayPal,Every 3 Months
2188,37,78,4.4,20,33-37,75-79,4.0-4.4,16-20,Male,Blouse,Clothing,Idaho,ID,M,Violet,Spring,No,Free Shipping,No,No,PayPal,Annually
2189,41,54,4.7,9,38-42,50-54,4.5-5.0,6-10,Male,Coat,Outerwear,California,CA,M,Brown,Winter,No,Next Day Air,No,No,Credit Card,Weekly
2190,38,94,4.0,47,38-42,90-94,4.0-4.4,46-50,Male,Blouse,Clothing,Wisconsin,WI,XL,Brown,Fall,No,Express,No,No,Credit Card,Bi-Weekly
2191,42,75,4.6,33,38-42,75-79,4.5-5.0,31-35,Male,Belt,Accessories,Alaska,AK,S,Maroon,Spring,No,Express,No,No,Credit Card,Annually
2192,26,69,3.8,46,23-27,65-69,3.5-3.9,46-50,Male,Blouse,Clothing,Pennsylvania,PA,S,Maroon,Summer,No,Next Day Air,No,No,Cash,Bi-Weekly
2193,41,35,3.2,9,38-42,35-39,3.0-3.4,6-10,Male,Scarf,Accessories,Virginia,VA,L,Yellow,Winter,No,Next Day Air,No,No,Credit Card,Monthly
2194,27,78,5.0,8,23-27,75-79,4.5-5.0,6-10,Male,Shirt,Clothing,California,CA,L,Turquoise,Spring,No,Express,No,No,PayPal,Monthly
2195,61,29,3.5,48,58-62,25-29,3.5-3.9,46-50,Male,Socks,Clothing,Kentucky,KY,M,Silver,Summer,No,Standard,No,No,Bank Transfer,Quarterly
2196,58,62,3.7,2,58-62,60-64,3.5-3.9,1-5,Male,Jeans,Clothing,New York,NY,M,Brown,Fall,No,Next Day Air,No,No,Cash,Monthly
2197,25,58,4.8,31,23-27,55-59,4.5-5.0,31-35,Male,Dress,Clothing,Vermont,VT,M,Gray,Spring,No,Next Day Air,No,No,PayPal,Weekly
2198,33,88,3.7,40,33-37,85-89,3.5-3.9,36-40,Male,Boots,Footwear,Pennsylvania,PA,M,Indigo,Summer,No,2-Day Shipping,No,No,Venmo,Monthly
2199,57,80,3.5,35,53-57,80-84,3.5-3.9,31-35,Male,Scarf,Accessories,New York,NY,L,Turquoise,Summer,No,Free Shipping,No,No,Venmo,Monthly
2200,39,47,4.9,40,38-42,45-49,4.5-5.0,36-40,Male,Scarf,Accessories,North Carolina,NC,M,Maroon,Summer,No,Store Pickup,No,No,Debit Card,Monthly
2201,60,51,4.7,27,58-62,50-54,4.5-5.0,26-30,Male,Gloves,Accessories,Wyoming,WY,L,Charcoal,Summer,No,Next Day Air,No,No,Debit Card,Every 3 Months
2202,39,25,4.9,10,38-42,25-29,4.5-5.0,6-10,Male,Pants,Clothing,Ohio,OH,L,Peach,Spring,No,2-Day Shipping,No,No,Venmo,Annually
2203,42,36,4.3,23,38-42,35-39,4.0-4.4,21-25,Male,Dress,Clothing,Alabama,AL,M,Red,Summer,No,Next Day Air,No,No,Credit Card,Weekly
2204,53,79,3.1,32,53-57,75-79,3.0-3.4,31-35,Male,Dress,Clothing,Rhode Island,RI,M,Indigo,Winter,No,Free Shipping,No,No,Cash,Quarterly
2205,20,41,3.4,6,18-22,40-44,3.0-3.4,6-10,Male,Jeans,Clothing,Oregon,OR,S,Lavender,Winter,No,2-Day Shipping,No,No,Debit Card,Monthly
2206,46,68,2.7,27,43-47,65-69,2.5-2.9,26-30,Male,Sweater,Clothing,North Dakota,ND,XL,Red,Fall,No,Express,No,No,PayPal,Weekly
2207,46,51,2.6,25,43-47,50-54,2.5-2.9,21-25,Male,Sandals,Footwear,Illinois,IL,L,Green,Spring,No,Store Pickup,No,No,Bank Transfer,Fortnightly
2208,69,38,2.9,11,68-70,35-39,2.5-2.9,11-15,Male,Handbag,Accessories,New Mexico,NM,M,Gray,Fall,No,Next Day Air,No,No,Credit Card,Annually
2209,28,46,2.7,23,28-32,45-49,2.5-2.9,21-25,Male,Scarf,Accessories,Colorado,CO,XL,Violet,Summer,No,2-Day Shipping,No,No,PayPal,Monthly
2210,42,20,4.5,44,38-42,20-24,4.5-5.0,41-45,Male,Sandals,Footwear,Utah,UT,XL,Beige,Summer,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
2211,30,25,3.1,35,28-32,25-29,3.0-3.4,31-35,Male,Sunglasses,Accessories,Virginia,VA,M,Orange,Summer,No,Store Pickup,No,No,PayPal,Fortnightly
2212,50,89,3.2,45,48-52,85-89,3.0-3.4,41-45,Male,Sweater,Clothing,Maine,ME,L,Purple,Winter,No,Free Shipping,No,No,Debit Card,Every 3 Months
2213,59,77,3.3,22,58-62,75-79,3.0-3.4,21-25,Male,Pants,Clothing,Nebraska,NE,M,Brown,Winter,No,Next Day Air,No,No,Bank Transfer,Quarterly
2214,54,94,2.9,18,53-57,90-94,2.5-2.9,16-20,Male,Hat,Accessories,Hawaii,HI,M,Maroon,Fall,No,Express,No,No,Debit Card,Quarterly
2215,50,100,4.1,20,48-52,95-100,4.0-4.4,16-20,Male,Belt,Accessories,Idaho,ID,L,Gold,Fall,No,Standard,No,No,Debit Card,Weekly
2216,25,96,2.7,28,23-27,95-100,2.5-2.9,26-30,Male,Sandals,Footwear,West Virginia,WV,M,Indigo,Winter,No,Express,No,No,Credit Card,Fortnightly
2217,41,36,4.0,15,38-42,35-39,4.0-4.4,11-15,Male,Pants,Clothing,Vermont,VT,XL,Silver,Winter,No,Store Pickup,No,No,Venmo,Bi-Weekly
2218,35,27,2.6,42,33-37,25-29,2.5-2.9,41-45,Male,Jewelry,Accessories,Indiana,IN,XL,Red,Fall,No,Store Pickup,No,No,Bank Transfer,Fortnightly
2219,67,67,3.5,20,63-67,65-69,3.5-3.9,16-20,Male,Sunglasses,Accessories,Idaho,ID,M,Magenta,Winter,No,Store Pickup,No,No,Debit Card,Quarterly
2220,33,91,2.8,16,33-37,90-94,2.5-2.9,16-20,Male,Blouse,Clothing,Minnesota,MN,S,Purple,Fall,No,Store Pickup,No,No,Bank Transfer,Fortnightly
2221,19,62,4.5,47,18-22,60-64,4.5-5.0,46-50,Male,Belt,Accessories,Wyoming,WY,XL,Beige,Fall,No,Store Pickup,No,No,Cash,Annually
2222,25,88,3.0,34,23-27,85-89,3.0-3.4,31-35,Male,Shorts,Clothing,Kansas,KS,XL,White,Fall,No,Free Shipping,No,No,Credit Card,Annually
2223,32,66,4.4,30,28-32,65-69,4.0-4.4,26-30,Male,Pants,Clothing,Georgia,GA,M,Teal,Summer,No,Store Pickup,No,No,Credit Card,Weekly
2224,30,65,4.7,5,28-32,65-69,4.5-5.0,1-5,Male,Sandals,Footwear,Kansas,KS,M,Gray,Fall,No,Next Day Air,No,No,PayPal,Quarterly
2225,18,25,4.3,38,18-22,25-29,4.0-4.4,36-40,Male,Gloves,Accessories,Nebraska,NE,L,Charcoal,Winter,No,Standard,No,No,Cash,Quarterly
2226,38,64,4.8,18,38-42,60-64,4.5-5.0,16-20,Male,Belt,Accessories,Washington,WA,S,Olive,Spring,No,Free Shipping,No,No,Credit Card,Annually
2227,22,72,4.8,28,18-22,70-74,4.5-5.0,26-30,Male,Shirt,Clothing,Missouri,MO,L,Blue,Spring,No,Store Pickup,No,No,Cash,Annually
2228,40,74,4.4,42,38-42,70-74,4.0-4.4,41-45,Male,Scarf,Accessories,Washington,WA,S,Gray,Summer,No,Next Day Air,No,No,Credit Card,Fortnightly
2229,54,50,3.7,5,53-57,50-54,3.5-3.9,1-5,Male,Gloves,Accessories,Kansas,KS,M,Green,Fall,No,Free Shipping,No,No,Credit Card,Weekly
2230,70,97,3.9,50,68-70,95-100,3.5-3.9,46-50,Male,Pants,Clothing,Minnesota,MN,M,Silver,Fall,No,Express,No,No,Venmo,Monthly
2231,52,36,3.8,33,48-52,35-39,3.5-3.9,31-35,Male,Sneakers,Footwear,Colorado,CO,S,Teal,Spring,No,Express,No,No,Venmo,Fortnightly
2232,34,49,4.1,1,33-37,45-49,4.0-4.4,1-5,Male,Jacket,Outerwear,Utah,UT,M,Beige,Fall,No,Store Pickup,No,No,Credit Card,Weekly
2233,65,64,4.0,14,63-67,60-64,4.0-4.4,11-15,Male,Shoes,Footwear,North Carolina,NC,L,Lavender,Spring,No,Store Pickup,No,No,Cash,Fortnightly
2234,38,31,4.5,48,38-42,30-34,4.5-5.0,46-50,Male,Blouse,Clothing,Florida,FL,XL,Gray,Summer,No,Express,No,No,Credit Card,Monthly
2235,35,66,4.0,26,33-37,65-69,4.0-4.4,26-30,Male,Boots,Footwear,New Hampshire,NH,S,Yellow,Winter,No,Express,No,No,Cash,Weekly
2236,40,82,4.5,44,38-42,80-84,4.5-5.0,41-45,Male,Socks,Clothing,Illinois,IL,M,Gray,Spring,No,2-Day Shipping,No,No,Credit Card,Annually
2237,23,88,2.7,18,23-27,85-89,2.5-2.9,16-20,Male,T-shirt,Clothing,Louisiana,LA,M,Yellow,Winter,No,Standard,No,No,Debit Card,Fortnightly
2238,45,34,3.8,31,43-47,30-34,3.5-3.9,31-35,Male,Sandals,Footwear,Alabama,AL,S,Black,Summer,No,Next Day Air,No,No,Venmo,Every 3 Months
2239,40,84,3.8,18,38-42,80-84,3.5-3.9,16-20,Male,Sneakers,Footwear,Florida,FL,L,Beige,Winter,No,Standard,No,No,Debit Card,Weekly
2240,42,96,3.8,41,38-42,95-100,3.5-3.9,41-45,Male,Jewelry,Accessories,Alabama,AL,L,Indigo,Summer,No,2-Day Shipping,No,No,Credit Card,Every 3 Months
2241,57,71,4.3,18,53-57,70-74,4.0-4.4,16-20,Male,Sandals,Footwear,California,CA,L,Green,Winter,No,Next Day Air,No,No,Debit Card,Every 3 Months
2242,18,77,3.5,3,18-22,75-79,3.5-3.9,1-5,Male,Jacket,Outerwear,Maryland,MD,M,Purple,Summer,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly
2243,18,66,3.8,5,18-22,65-69,3.5-3.9,1-5,Male,Skirt,Clothing,Nevada,NV,M,Orange,Spring,No,Next Day Air,No,No,Credit Card,Bi-Weekly
2244,56,21,3.7,13,53-57,20-24,3.5-3.9,11-15,Male,Shirt,Clothing,Massachusetts,MA,M,Teal,Winter,No,2-Day Shipping,No,No,Debit Card,Annually
2245,35,37,4.8,22,33-37,35-39,4.5-5.0,21-25,Male,Shorts,Clothing,South Carolina,SC,M,Gold,Summer,No,2-Day Shipping,No,No,PayPal,Annually
2246,49,90,4.9,45,48-52,90-94,4.5-5.0,41-45,Male,Socks,Clothing,Delaware,DE,L,Gray,Fall,No,Free Shipping,No,No,PayPal,Fortnightly
2247,49,96,4.3,39,48-52,95-100,4.0-4.4,36-40,Male,Jacket,Outerwear,Hawaii,HI,M,Cyan,Fall,No,Store Pickup,No,No,PayPal,Every 3 Months
2248,34,37,4.4,18,33-37,35-39,4.0-4.4,16-20,Male,Jewelry,Accessories,Florida,FL,L,Teal,Summer,No,Next Day Air,No,No,Venmo,Annually
2249,63,66,3.4,19,63-67,65-69,3.0-3.4,16-20,Male,T-shirt,Clothing,Rhode Island,RI,M,Violet,Winter,No,Free Shipping,No,No,PayPal,Fortnightly
2250,42,45,4.3,29,38-42,45-49,4.0-4.4,26-30,Male,Gloves,Accessories,Wyoming,WY,XL,Indigo,Spring,No,Next Day Air,No,No,Debit Card,Weekly
2251,41,89,4.6,19,38-42,85-89,4.5-5.0,16-20,Male,Shoes,Footwear,Colorado,CO,L,Pink,Summer,No,Store Pickup,No,No,Credit Card,Weekly
2252,26,94,3.8,22,23-27,90-94,3.5-3.9,21-25,Male,Shoes,Footwear,Virginia,VA,L,Gold,Fall,No,Free Shipping,No,No,Debit Card,Monthly
2253,48,96,3.9,21,48-52,95-100,3.5-3.9,21-25,Male,Shoes,Footwear,Nebraska,NE,S,Maroon,Summer,No,Express,No,No,Bank Transfer,Annually
2254,62,31,2.6,22,58-62,30-34,2.5-2.9,21-25,Male,Hoodie,Clothing,Oklahoma,OK,M,Brown,Spring,No,Store Pickup,No,No,PayPal,Monthly
2255,24,79,4.2,44,23-27,75-79,4.0-4.4,41-45,Male,Belt,Accessories,North Dakota,ND,M,Gold,Winter,No,Store Pickup,No,No,PayPal,Every 3 Months
2256,48,39,4.6,42,48-52,35-39,4.5-5.0,41-45,Male,Coat,Outerwear,Michigan,MI,L,Teal,Spring,No,Store Pickup,No,No,Bank Transfer,Quarterly
2257,31,22,5.0,33,28-32,20-24,4.5-5.0,31-35,Male,Blouse,Clothing,California,CA,M,Turquoise,Fall,No,Standard,No,No,Credit Card,Quarterly
2258,41,32,4.2,6,38-42,30-34,4.0-4.4,6-10,Male,Skirt,Clothing,Tennessee,TN,L,Olive,Fall,No,Standard,No,No,Bank Transfer,Annually
2259,24,71,4.3,44,23-27,70-74,4.0-4.4,41-45,Male,T-shirt,Clothing,Ohio,OH,L,Cyan,Winter,No,Store Pickup,No,No,Credit Card,Every 3 Months
2260,60,96,3.3,24,58-62,95-100,3.0-3.4,21-25,Male,Jeans,Clothing,Florida,FL,XL,Beige,Spring,No,Free Shipping,No,No,Cash,Annually
2261,38,82,4.9,16,38-42,80-84,4.5-5.0,16-20,Male,Scarf,Accessories,Missouri,MO,M,Blue,Fall,No,Express,No,No,PayPal,Quarterly
2262,58,76,4.4,12,58-62,75-79,4.0-4.4,11-15,Male,Backpack,Accessories,South Carolina,SC,L,Gold,Spring,No,Standard,No,No,Bank Transfer,Fortnightly
2263,53,22,3.1,50,53-57,20-24,3.0-3.4,46-50,Male,Backpack,Accessories,Arizona,AZ,M,Green,Winter,No,2-Day Shipping,No,No,PayPal,Monthly
2264,44,40,3.5,42,43-47,40-44,3.5-3.9,41-45,Male,Scarf,Accessories,Indiana,IN,XL,Green,Winter,No,Store Pickup,No,No,Cash,Quarterly
2265,51,92,3.9,50,48-52,90-94,3.5-3.9,46-50,Male,Hat,Accessories,North Dakota,ND,M,Turquoise,Summer,No,2-Day Shipping,No,No,PayPal,Monthly
2266,36,94,3.9,10,33-37,90-94,3.5-3.9,6-10,Male,Coat,Outerwear,Montana,MT,XL,Yellow,Fall,No,Store Pickup,No,No,PayPal,Quarterly
2267,20,44,4.3,32,18-22,40-44,4.0-4.4,31-35,Male,Dress,Clothing,Missouri,MO,M,Yellow,Fall,No,Store Pickup,No,No,Debit Card,Weekly
2268,32,49,3.8,37,28-32,45-49,3.5-3.9,36-40,Male,Gloves,Accessories,Kentucky,KY,S,Blue,Spring,No,Express,No,No,Venmo,Weekly
2269,66,26,2.7,15,63-67,25-29,2.5-2.9,11-15,Male,Sweater,Clothing,Georgia,GA,L,Charcoal,Spring,No,2-Day Shipping,No,No,Bank Transfer,Monthly
2270,49,38,4.4,27,48-52,35-39,4.0-4.4,26-30,Male,Skirt,Clothing,Kentucky,KY,M,Yellow,Fall,No,Store Pickup,No,No,Credit Card,Annually
2271,27,72,3.5,7,23-27,70-74,3.5-3.9,6-10,Male,Blouse,Clothing,Georgia,GA,L,Purple,Spring,No,Express,No,No,Venmo,Weekly
2272,29,99,3.4,49,28-32,95-100,3.0-3.4,46-50,Male,Dress,Clothing,Alaska,AK,M,Green,Summer,No,Free Shipping,No,No,PayPal,Quarterly
2273,29,38,4.0,44,28-32,35-39,4.0-4.4,41-45,Male,Jacket,Outerwear,Maine,ME,L,Charcoal,Spring,No,Standard,No,No,PayPal,Monthly
2274,55,96,4.8,13,53-57,95-100,4.5-5.0,11-15,Male,Coat,Outerwear,New Mexico,NM,L,Silver,Winter,No,Express,No,No,PayPal,Bi-Weekly
2275,57,27,4.5,38,53-57,25-29,4.5-5.0,36-40,Male,Dress,Clothing,New York,NY,L,Turquoise,Spring,No,Next Day Air,No,No,PayPal,Fortnightly
2276,29,24,4.4,10,28-32,20-24,4.0-4.4,6-10,Male,Shorts,Clothing,Oklahoma,OK,M,Gray,Winter,No,Standard,No,No,Debit Card,Weekly
2277,31,82,4.1,25,28-32,80-84,4.0-4.4,21-25,Male,Jeans,Clothing,Wyoming,WY,L,Red,Summer,No,2-Day Shipping,No,No,Debit Card,Weekly
2278,25,56,4.6,18,23-27,55-59,4.5-5.0,16-20,Male,Hat,Accessories,Alabama,AL,M,Beige,Summer,No,Next Day Air,No,No,Credit Card,Quarterly
2279,61,25,3.8,6,58-62,25-29,3.5-3.9,6-10,Male,Gloves,Accessories,Maryland,MD,M,Maroon,Fall,No,Store Pickup,No,No,Cash,Every 3 Months
2280,53,67,2.9,35,53-57,65-69,2.5-2.9,31-35,Male,Sneakers,Footwear,West Virginia,WV,L,Indigo,Spring,No,Free Shipping,No,No,Bank Transfer,Quarterly
2281,22,21,2.8,31,18-22,20-24,2.5-2.9,31-35,Male,Shoes,Footwear,Kentucky,KY,M,Red,Summer,No,Standard,No,No,Credit Card,Fortnightly
2282,28,27,3.0,41,28-32,25-29,3.0-3.4,41-45,Male,Hoodie,Clothing,Kansas,KS,XL,Maroon,Summer,No,Store Pickup,No,No,Bank Transfer,Annually
2283,18,97,4.2,8,18-22,95-100,4.0-4.4,6-10,Male,Sneakers,Footwear,Idaho,ID,S,Red,Fall,No,2-Day Shipping,No,No,Credit Card,Annually
2284,44,45,4.1,34,43-47,45-49,4.0-4.4,31-35,Male,Handbag,Accessories,Ohio,OH,S,Black,Winter,No,Free Shipping,No,No,Credit Card,Fortnightly
2285,32,63,4.1,20,28-32,60-64,4.0-4.4,16-20,Male,Blouse,Clothing,Iowa,IA,XL,Black,Fall,No,Express,No,No,Venmo,Annually
2286,34,100,4.6,38,33-37,95-100,4.5-5.0,36-40,Male,Belt,Accessories,Michigan,MI,L,Pink,Summer,No,2-Day Shipping,No,No,PayPal,Every 3 Months
2287,67,38,2.5,35,63-67,35-39,2.5-2.9,31-35,Male,Socks,Clothing,South Dakota,SD,L,Blue,Spring,No,Store Pickup,No,No,Venmo,Quarterly
2288,66,45,3.0,6,63-67,45-49,3.0-3.4,6-10,Male,Blouse,Clothing,Nebraska,NE,L,Green,Summer,No,Store Pickup,No,No,Debit Card,Annually
2289,28,91,3.8,50,28-32,90-94,3.5-3.9,46-50,Male,Jewelry,Accessories,California,CA,M,Orange,Fall,No,Next Day Air,No,No,PayPal,Weekly
2290,70,82,4.1,47,68-70,80-84,4.0-4.4,46-50,Male,Shorts,Clothing,Nevada,NV,M,Orange,Fall,No,Free Shipping,No,No,Venmo,Weekly
2291,37,48,3.3,23,33-37,45-49,3.0-3.4,21-25,Male,Boots,Footwear,Kansas,KS,L,Magenta,Winter,No,Standard,No,No,PayPal,Quarterly
2292,28,30,5.0,13,28-32,30-34,4.5-5.0,11-15,Male,Coat,Outerwear,Ohio,OH,M,Indigo,Spring,No,2-Day Shipping,No,No,Credit Card,Quarterly
2293,43,34,3.8,31,43-47,30-34,3.5-3.9,31-35,Male,T-shirt,Clothing,Vermont,VT,S,Beige,Spring,No,Next Day Air,No,No,Debit Card,Monthly
2294,37,68,3.3,16,33-37,65-69,3.0-3.4,16-20,Male,Sweater,Clothing,Georgia,GA,L,Green,Fall,No,Express,No,No,Debit Card,Every 3 Months
2295,54,95,5.0,40,53-57,95-100,4.5-5.0,36-40,Male,Sunglasses,Accessories,Maryland,MD,M,Red,Winter,No,Express,No,No,Debit Card,Annually
2296,50,22,2.9,45,48-52,20-24,2.5-2.9,41-45,Male,Hat,Accessories,Connecticut,CT,L,Beige,Spring,No,2-Day Shipping,No,No,PayPal,Quarterly
2297,46,88,2.5,50,43-47,85-89,2.5-2.9,46-50,Male,Gloves,Accessories,Washington,WA,M,Green,Fall,No,Next Day Air,No,No,Venmo,Every 3 Months
2298,60,83,4.7,1,58-62,80-84,4.5-5.0,1-5,Male,Socks,Clothing,California,CA,M,Orange,Summer,No,Standard,No,No,Bank Transfer,Quarterly
2299,40,87,2.9,10,38-42,85-89,2.5-2.9,6-10,Male,Handbag,Accessories,Montana,MT,L,Cyan,Spring,No,2-Day Shipping,No,No,Cash,Every 3 Months
2300,64,57,3.7,48,63-67,55-59,3.5-3.9,46-50,Male,Coat,Outerwear,Idaho,ID,M,Violet,Summer,No,Store Pickup,No,No,Credit Card,Every 3 Months
2301,18,88,4.4,38,18-22,85-89,4.0-4.4,36-40,Male,Coat,Outerwear,Pennsylvania,PA,XL,Lavender,Summer,No,2-Day Shipping,No,No,Credit Card,Monthly
2302,37,20,2.9,21,33-37,20-24,2.5-2.9,21-25,Male,Pants,Clothing,Maine,ME,L,Turquoise,Winter,No,Next Day Air,No,No,Debit Card,Annually
2303,36,39,3.6,38,33-37,35-39,3.5-3.9,36-40,Male,Belt,Accessories,Montana,MT,L,Pink,Summer,No,Store Pickup,No,No,Venmo,Monthly
2304,51,71,4.8,31,48-52,70-74,4.5-5.0,31-35,Male,Sunglasses,Accessories,New Jersey,NJ,S,Beige,Spring,No,2-Day Shipping,No,No,Credit Card,Fortnightly
2305,26,73,4.7,9,23-27,70-74,4.5-5.0,6-10,Male,Hoodie,Clothing,Louisiana,LA,L,Silver,Winter,No,Free Shipping,No,No,Debit Card,Fortnightly
2306,68,63,2.6,47,68-70,60-64,2.5-2.9,46-50,Male,Handbag,Accessories,Maine,ME,M,Gold,Summer,No,Free Shipping,No,No,Cash,Weekly
2307,27,78,3.4,8,23-27,75-79,3.0-3.4,6-10,Male,Gloves,Accessories,Florida,FL,L,Silver,Winter,No,Standard,No,No,Cash,Bi-Weekly
2308,28,96,3.5,30,28-32,95-100,3.5-3.9,26-30,Male,Skirt,Clothing,Missouri,MO,L,Green,Fall,No,Next Day Air,No,No,Debit Card,Annually
2309,49,81,3.4,22,48-52,80-84,3.0-3.4,21-25,Male,Sunglasses,Accessories,North Dakota,ND,M,Teal,Winter,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
2310,70,95,5.0,3,68-70,95-100,4.5-5.0,1-5,Male,Dress,Clothing,Connecticut,CT,S,Gold,Fall,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
2311,30,68,4.6,15,28-32,65-69,4.5-5.0,11-15,Male,Gloves,Accessories,Virginia,VA,M,Cyan,Spring,No,Standard,No,No,PayPal,Monthly
2312,27,28,4.8,10,23-27,25-29,4.5-5.0,6-10,Male,Sneakers,Footwear,Montana,MT,L,Gold,Spring,No,2-Day Shipping,No,No,Bank Transfer,Every 3 Months
2313,19,30,3.7,19,18-22,30-34,3.5-3.9,16-20,Male,T-shirt,Clothing,Vermont,VT,L,Violet,Summer,No,Free Shipping,No,No,Cash,Every 3 Months
2314,64,31,4.7,36,63-67,30-34,4.5-5.0,36-40,Male,Dress,Clothing,Georgia,GA,M,Black,Summer,No,Next Day Air,No,No,Bank Transfer,Fortnightly
2315,42,95,4.4,12,38-42,95-100,4.0-4.4,11-15,Male,Handbag,Accessories,Virginia,VA,XL,Brown,Winter,No,Express,No,No,Bank Transfer,Every 3 Months
2316,69,79,3.5,49,68-70,75-79,3.5-3.9,46-50,Male,Socks,Clothing,Vermont,VT,M,Indigo,Winter,No,2-Day Shipping,No,No,Debit Card,Quarterly
2317,28,39,3.8,7,28-32,35-39,3.5-3.9,6-10,Male,Sneakers,Footwear,Montana,MT,L,Yellow,Winter,No,Standard,No,No,Debit Card,Annually
2318,47,34,4.7,28,43-47,30-34,4.5-5.0,26-30,Male,Jacket,Outerwear,New Jersey,NJ,M,Purple,Summer,No,Next Day Air,No,No,Bank Transfer,Monthly
2319,69,28,3.1,30,68-70,25-29,3.0-3.4,26-30,Male,Hoodie,Clothing,Wyoming,WY,L,White,Spring,No,Store Pickup,No,No,Credit Card,Annually
2320,56,38,5.0,29,53-57,35-39,4.5-5.0,26-30,Male,Sandals,Footwear,Maine,ME,XL,Turquoise,Winter,No,Free Shipping,No,No,PayPal,Monthly
2321,28,55,3.7,9,28-32,55-59,3.5-3.9,6-10,Male,Shoes,Footwear,New Mexico,NM,M,Olive,Spring,No,Free Shipping,No,No,Debit Card,Every 3 Months
2322,50,31,3.0,27,48-52,30-34,3.0-3.4,26-30,Male,Sandals,Footwear,Colorado,CO,M,Beige,Winter,No,Next Day Air,No,No,Debit Card,Fortnightly
2323,39,84,4.5,21,38-42,80-84,4.5-5.0,21-25,Male,Coat,Outerwear,Connecticut,CT,S,Lavender,Spring,No,Store Pickup,No,No,Venmo,Fortnightly
2324,35,93,4.7,36,33-37,90-94,4.5-5.0,36-40,Male,Gloves,Accessories,Maryland,MD,L,White,Winter,No,Express,No,No,Credit Card,Monthly
2325,59,28,3.5,19,58-62,25-29,3.5-3.9,16-20,Male,Coat,Outerwear,Oregon,OR,L,Brown,Winter,No,Free Shipping,No,No,Debit Card,Annually
2326,44,55,4.4,47,43-47,55-59,4.0-4.4,46-50,Male,Boots,Footwear,New York,NY,M,Charcoal,Summer,No,2-Day Shipping,No,No,Cash,Weekly
2327,66,63,2.6,38,63-67,60-64,2.5-2.9,36-40,Male,Skirt,Clothing,Oklahoma,OK,L,Maroon,Winter,No,Standard,No,No,Bank Transfer,Annually
2328,20,94,4.2,22,18-22,90-94,4.0-4.4,21-25,Male,Skirt,Clothing,Alabama,AL,M,Red,Winter,No,2-Day Shipping,No,No,Venmo,Bi-Weekly
2329,45,36,2.6,29,43-47,35-39,2.5-2.9,26-30,Male,Pants,Clothing,North Dakota,ND,M,Maroon,Fall,No,Express,No,No,Venmo,Bi-Weekly
2330,49,97,4.8,42,48-52,95-100,4.5-5.0,41-45,Male,Hat,Accessories,Nebraska,NE,S,Teal,Spring,No,Free Shipping,No,No,Bank Transfer,Annually
2331,60,63,2.9,47,58-62,60-64,2.5-2.9,46-50,Male,Backpack,Accessories,Arizona,AZ,L,Orange,Summer,No,Store Pickup,No,No,PayPal,Every 3 Months
2332,61,77,4.3,10,58-62,75-79,4.0-4.4,6-10,Male,Scarf,Accessories,Illinois,IL,S,Olive,Spring,No,2-Day Shipping,No,No,Credit Card,Bi-Weekly
2333,36,53,2.6,10,33-37,50-54,2.5-2.9,6-10,Male,Scarf,Accessories,South Carolina,SC,XL,Olive,Fall,No,Store Pickup,No,No,Venmo,Monthly
2334,33,77,3.8,1,33-37,75-79,3.5-3.9,1-5,Male,Shirt,Clothing,Kansas,KS,M,Beige,Spring,No,Next Day Air,No,No,PayPal,Every 3 Months
2335,49,79,4.2,7,48-52,75-79,4.0-4.4,6-10,Male,Boots,Footwear,Kansas,KS,L,Green,Summer,No,Standard,No,No,Credit Card,Monthly
2336,31,37,3.9,10,28-32,35-39,3.5-3.9,6-10,Male,Coat,Outerwear,Idaho,ID,M,Black,Summer,No,Store Pickup,No,No,Venmo,Fortnightly
2337,19,94,3.1,11,18-22,90-94,3.0-3.4,11-15,Male,Belt,Accessories,California,CA,M,Green,Winter,No,Free Shipping,No,No,Credit Card,Weekly
2338,39,76,3.6,5,38-42,75-79,3.5-3.9,1-5,Male,Boots,Footwear,North Dakota,ND,S,Violet,Fall,No,Store Pickup,No,No,Cash,Annually
